video_name,emotion,resolution_tier,source_video,video_width,video_height,content_width,content_height,blurred_bars,frame_start,frame_end,drive_path,drive_file_id
angry_099.mp4,angry,low_resolution,IMG_8216.MP4,464,848,464,848,,low_resolution/angry/angry_099_1.jpg,low_resolution/angry/angry_099_2.jpg,DATASET_final_videos/low_resolution/angry/angry_099.mp4,1Gejz-HpckoOsoR5NzxwmJlK4iCtAEpSw
angry_100.mp4,angry,low_resolution,IMG_8217.MP4,464,848,464,848,,low_resolution/angry/angry_100_1.jpg,low_resolution/angry/angry_100_2.jpg,DATASET_final_videos/low_resolution/angry/angry_100.mp4,1giCoPPUPyYW21MLWnFs7_maI7CDf_gcL
angry_101.mp4,angry,low_resolution,IMG_8218.MP4,464,848,464,848,,low_resolution/angry/angry_101_1.jpg,low_resolution/angry/angry_101_2.jpg,DATASET_final_videos/low_resolution/angry/angry_101.mp4,1kbJJLXWOdrgdFUwe8IGNBnob60iBlDkx
angry_102.mp4,angry,low_resolution,IMG_8219.MP4,464,848,464,848,,low_resolution/angry/angry_102_1.jpg,low_resolution/angry/angry_102_2.jpg,DATASET_final_videos/low_resolution/angry/angry_102.mp4,1zSJ1ilDCg2wpEnmZ2TaIrp7eyHEsj6M6
angry_103.mp4,angry,low_resolution,IMG_8220.MP4,464,848,464,848,,low_resolution/angry/angry_103_1.jpg,low_resolution/angry/angry_103_2.jpg,DATASET_final_videos/low_resolution/angry/angry_103.mp4,1Ygi75wtWDDIqTIAstXN0NwePgN2Lb9VT
angry_104.mp4,angry,low_resolution,IMG_8221.MP4,464,848,464,848,,low_resolution/angry/angry_104_1.jpg,low_resolution/angry/angry_104_2.jpg,DATASET_final_videos/low_resolution/angry/angry_104.mp4,13SK9gi0JGSrlynTZQfvwLR3SGkc6yJ65
angry_105.mp4,angry,low_resolution,IMG_8229.MP4,464,848,464,848,,low_resolution/angry/angry_105_1.jpg,low_resolution/angry/angry_105_2.jpg,DATASET_final_videos/low_resolution/angry/angry_105.mp4,1cBO7Zcht8uk5P1gaZYIp5fw8f6DOi9iD
angry_106.mp4,angry,low_resolution,IMG_8230.MP4,464,848,464,848,,low_resolution/angry/angry_106_1.jpg,low_resolution/angry/angry_106_2.jpg,DATASET_final_videos/low_resolution/angry/angry_106.mp4,1GNZLJ91C5V6yHSeK0vYJqtvGxE6bTzCV
angry_107.mp4,angry,low_resolution,IMG_8231.MP4,464,848,464,848,,low_resolution/angry/angry_107_1.jpg,low_resolution/angry/angry_107_2.jpg,DATASET_final_videos/low_resolution/angry/angry_107.mp4,13c2O7jFORAbdkihPEnR4FEAixPDEsLXY
angry_108.mp4,angry,low_resolution,IMG_8232.MP4,464,848,464,848,,low_resolution/angry/angry_108_1.jpg,low_resolution/angry/angry_108_2.jpg,DATASET_final_videos/low_resolution/angry/angry_108.mp4,1OuU2Ds1qRYWy1ioTSOAqS_iPe5ULrzHC
angry_109.mp4,angry,low_resolution,IMG_8233.MP4,704,1280,704,1280,,low_resolution/angry/angry_109_1.jpg,low_resolution/angry/angry_109_2.jpg,DATASET_final_videos/low_resolution/angry/angry_109.mp4,1Nua8kq-o0Hy23UrzWNo5j1-qq_QczCZf
angry_110.mp4,angry,high_resolution,IMG_8234.MP4,768,1280,768,1280,,high_resolution/angry/angry_110_1.jpg,high_resolution/angry/angry_110_2.jpg,DATASET_final_videos/high_resolution/angry/angry_110.mp4,1pTjGu-d9KlsFCTyaCgJTaoJCCFF2oGMa
angry_111.mp4,angry,high_resolution,IMG_8235.MP4,784,1280,784,1280,,high_resolution/angry/angry_111_1.jpg,high_resolution/angry/angry_111_2.jpg,DATASET_final_videos/high_resolution/angry/angry_111.mp4,1gZE0akdXEbjeFcFrNJhSY2Up2RuYj1wQ
angry_112.mp4,angry,low_resolution,IMG_8238.MP4,464,848,464,848,,low_resolution/angry/angry_112_1.jpg,low_resolution/angry/angry_112_2.jpg,DATASET_final_videos/low_resolution/angry/angry_112.mp4,1s6BmebM4JPDqPrQIpluFSteQp9rVGWIL
angry_113.mp4,angry,low_resolution,IMG_8239.MP4,464,848,464,848,,low_resolution/angry/angry_113_1.jpg,low_resolution/angry/angry_113_2.jpg,DATASET_final_videos/low_resolution/angry/angry_113.mp4,1DqvrFonbmBZyfDsoA-XwYZGPoiNMpEsO
angry_114.mp4,angry,low_resolution,IMG_8299.MP4,464,848,464,848,,low_resolution/angry/angry_114_1.jpg,low_resolution/angry/angry_114_2.jpg,DATASET_final_videos/low_resolution/angry/angry_114.mp4,1_a1qKU7jjuli7EmVLsvDRr6vYCqObBq6
angry_115.mp4,angry,low_resolution,IMG_8300.MP4,464,848,464,848,,low_resolution/angry/angry_115_1.jpg,low_resolution/angry/angry_115_2.jpg,DATASET_final_videos/low_resolution/angry/angry_115.mp4,1ctdlJwlnHhmVemrLXAlxmpBAeaMKejer
angry_116.mp4,angry,low_resolution,IMG_8301.MP4,464,848,464,848,,low_resolution/angry/angry_116_1.jpg,low_resolution/angry/angry_116_2.jpg,DATASET_final_videos/low_resolution/angry/angry_116.mp4,1P7S5pk8BYqn5fr6UmxaPQ8qdPKWmi9Gu
angry_117.mp4,angry,low_resolution,IMG_8302.MP4,464,848,464,848,,low_resolution/angry/angry_117_1.jpg,low_resolution/angry/angry_117_2.jpg,DATASET_final_videos/low_resolution/angry/angry_117.mp4,1b8CAfAtKCXXzqJUj-5xiCazoHXy0JL0Y
angry_118.mp4,angry,low_resolution,IMG_8303.MP4,464,848,464,848,,low_resolution/angry/angry_118_1.jpg,low_resolution/angry/angry_118_2.jpg,DATASET_final_videos/low_resolution/angry/angry_118.mp4,1P6MybE8LhBk4cmy9Dub3hbWtVO4B_XIz
angry_119.mp4,angry,low_resolution,IMG_8308.MP4,464,848,464,848,,low_resolution/angry/angry_119_1.jpg,low_resolution/angry/angry_119_2.jpg,DATASET_final_videos/low_resolution/angry/angry_119.mp4,10G4TSHUgglk5z5zmms3vOY1iMoNqK1Z_
angry_120.mp4,angry,low_resolution,IMG_8309.MP4,464,848,464,848,,low_resolution/angry/angry_120_1.jpg,low_resolution/angry/angry_120_2.jpg,DATASET_final_videos/low_resolution/angry/angry_120.mp4,11LMczUc20wXYM0Fykbus2toCwZKpKDE1
angry_121.mp4,angry,low_resolution,IMG_8310.MP4,464,848,464,848,,low_resolution/angry/angry_121_1.jpg,low_resolution/angry/angry_121_2.jpg,DATASET_final_videos/low_resolution/angry/angry_121.mp4,17jz5Wx49Iq0a8QE2mMYDw8DbnjQ_RvPl
angry_122.mp4,angry,low_resolution,IMG_8311.MP4,464,848,464,848,,low_resolution/angry/angry_122_1.jpg,low_resolution/angry/angry_122_2.jpg,DATASET_final_videos/low_resolution/angry/angry_122.mp4,1SHuuAMLhjgJztWExoSGgDf6OA0dS5AGf
angry_123.mp4,angry,low_resolution,IMG_8312.MP4,464,848,464,848,,,low_resolution/angry/angry_123_2.jpg,DATASET_final_videos/low_resolution/angry/angry_123.mp4,14F_th8iyKNUA9MjpwBHMI69UGoy1VPAn
angry_124.mp4,angry,low_resolution,IMG_8313.MP4,464,848,464,848,,low_resolution/angry/angry_124_1.jpg,low_resolution/angry/angry_124_2.jpg,DATASET_final_videos/low_resolution/angry/angry_124.mp4,1p-THe3SP1grVcfni6zj6XqujT-QZwalr
angry_125.mp4,angry,low_resolution,IMG_8314.MP4,464,848,464,848,,low_resolution/angry/angry_125_1.jpg,low_resolution/angry/angry_125_2.jpg,DATASET_final_videos/low_resolution/angry/angry_125.mp4,1NvXxiETkbYff-a-xeiqZmB3TRx1P1e0H
angry_126.mp4,angry,low_resolution,IMG_8315.MP4,464,848,464,848,,low_resolution/angry/angry_126_1.jpg,low_resolution/angry/angry_126_2.jpg,DATASET_final_videos/low_resolution/angry/angry_126.mp4,10wwLlczIq81Pj8lySGqZAVj88nvSFrQ-
angry_127.mp4,angry,low_resolution,IMG_8316.MP4,480,848,480,848,,low_resolution/angry/angry_127_1.jpg,low_resolution/angry/angry_127_2.jpg,DATASET_final_videos/low_resolution/angry/angry_127.mp4,1nxumSTgoOGdbyOO2FM-MYnKniAqr_yoH
angry_128.mp4,angry,low_resolution,IMG_8317.MP4,464,848,464,848,,low_resolution/angry/angry_128_1.jpg,low_resolution/angry/angry_128_2.jpg,DATASET_final_videos/low_resolution/angry/angry_128.mp4,1gU64MnvpAG1vHQhTbg1P7XGFO8rcYUA7
angry_129.mp4,angry,low_resolution,IMG_8318.MP4,464,848,464,848,,low_resolution/angry/angry_129_1.jpg,low_resolution/angry/angry_129_2.jpg,DATASET_final_videos/low_resolution/angry/angry_129.mp4,15ijOre2hAjhOtxANQLX5hZnhGGsVaLCv
angry_130.mp4,angry,low_resolution,IMG_8319.MP4,464,848,464,848,,low_resolution/angry/angry_130_1.jpg,low_resolution/angry/angry_130_2.jpg,DATASET_final_videos/low_resolution/angry/angry_130.mp4,163a4mYHbuoJ1xTtIYRO8AyhBxPVY9IUt
angry_131.mp4,angry,low_resolution,IMG_8320.MP4,464,848,464,848,,low_resolution/angry/angry_131_1.jpg,low_resolution/angry/angry_131_2.jpg,DATASET_final_videos/low_resolution/angry/angry_131.mp4,1kBrIvqTxVUZWFwShW6nhCDplopcMo6KZ
angry_132.mp4,angry,low_resolution,IMG_8321.MP4,464,848,464,848,,low_resolution/angry/angry_132_1.jpg,low_resolution/angry/angry_132_2.jpg,DATASET_final_videos/low_resolution/angry/angry_132.mp4,1koFZiqBEl4QxE3FOrE6IcelC-yHJDGrC
angry_133.mp4,angry,low_resolution,IMG_8322.MP4,464,848,464,848,,low_resolution/angry/angry_133_1.jpg,low_resolution/angry/angry_133_2.jpg,DATASET_final_videos/low_resolution/angry/angry_133.mp4,1TK7oB-1022xpUKuf8lee6ZW_2ct32tZS
angry_134.mp4,angry,low_resolution,IMG_8323.MP4,528,848,528,848,,low_resolution/angry/angry_134_1.jpg,low_resolution/angry/angry_134_2.jpg,DATASET_final_videos/low_resolution/angry/angry_134.mp4,1wBKL3ZaVJDFlMme34HdULfS4hjJiVK41
angry_135.mov,angry,high_resolution,Old dog bares his teeth.mov,1920,1080,1920,1080,,high_resolution/angry/angry_135_1.jpg,high_resolution/angry/angry_135_2.jpg,DATASET_final_videos/high_resolution/angry/angry_135.mov,1erYtckHbgLvC7JpYECS315xeBOLGmpl1
angry_136.mov,angry,high_resolution,aggressive-dog-growling-and-baring-teeth-in-snow-2026-04-15-20-09-53-utc.mov,4096,2160,4096,2160,,high_resolution/angry/angry_136_1.jpg,high_resolution/angry/angry_136_2.jpg,DATASET_final_videos/high_resolution/angry/angry_136.mov,16zCOxEg5Cc0JbgIXwtj3laDB3oEtet2w
angry_137.mov,angry,high_resolution,aggressive-dog-growling-and-barking-in-snow-2026-01-08-15-37-16-utc.mov,4096,1728,4096,1728,,high_resolution/angry/angry_137_1.jpg,high_resolution/angry/angry_137_2.jpg,DATASET_final_videos/high_resolution/angry/angry_137.mov,1Nwq8G_AlHX0-P5yRU3VQoYy04a2zZ2Xs
angry_138.mov,angry,high_resolution,aggressive-dog-growls-outdoors-in-winter-snow-2026-09-16-16-40-34-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_138_1.jpg,high_resolution/angry/angry_138_2.jpg,DATASET_final_videos/high_resolution/angry/angry_138.mov,1YnMCD2UZxpfMd4i7zAD5IR8Xmc0eVXc2
angry_139.mov,angry,high_resolution,aggressive-dog-snarling-and-baring-teeth-in-winter-2026-09-16-17-37-44-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_139_1.jpg,high_resolution/angry/angry_139_2.jpg,DATASET_final_videos/high_resolution/angry/angry_139.mov,1YDxbK-oJfKWLUWfjEhBvBPj66D97OH5u
angry_140.mov,angry,high_resolution,aggressive-small-dog-snarling-showing-teeth-2026-09-15-01-04-22-utc.mov,4096,2160,4096,2160,,high_resolution/angry/angry_140_1.jpg,high_resolution/angry/angry_140_2.jpg,DATASET_final_videos/high_resolution/angry/angry_140.mov,15nbmMN-9Bpt0hv33Jnitjh1u_Xs8QYR-
angry_141.mp4,angry,high_resolution,alert-boxer-dog-standing-in-grassy-yard-2025-12-17-12-20-44-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_141_1.jpg,high_resolution/angry/angry_141_2.jpg,DATASET_final_videos/high_resolution/angry/angry_141.mp4,1iOsJqyhwZQ2weqFav_dE9KgZlwETvm3g
angry_142.mov,angry,high_resolution,angry-dog-growling-and-baring-its-teeth-2026-09-16-17-33-44-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_142_1.jpg,high_resolution/angry/angry_142_2.jpg,DATASET_final_videos/high_resolution/angry/angry_142.mov,14SIkNe9yy5nWNSBCfLfuptJHkL3-X7up
angry_143.mov,angry,high_resolution,angry-fluffy-dog-lying-on-couch-2025-12-17-11-02-46-utc.mov,4096,2160,4096,2160,,high_resolution/angry/angry_143_1.jpg,high_resolution/angry/angry_143_2.jpg,DATASET_final_videos/high_resolution/angry/angry_143.mov,1iq8Ab6Hs0CYUDVt5GvxTpTG6NY0ydhw4
angry_144.mp4,angry,high_resolution,barking-doberman-pinscher-with-leash-aggressively-2025-12-18-01-48-13-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_144_1.jpg,high_resolution/angry/angry_144_2.jpg,DATASET_final_videos/high_resolution/angry/angry_144.mp4,16UIJNA_8-2Ho5L_xlV7pkpe-pHClIa8R
angry_145.mov,angry,high_resolution,barking-dog-in-rural-setting-2026-09-16-05-56-53-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_145_1.jpg,high_resolution/angry/angry_145_2.jpg,DATASET_final_videos/high_resolution/angry/angry_145.mov,1_5Vyuv3gr6B15OfhEft1MLvRVqm_xnkI
angry_146.mov,angry,high_resolution,black-and-tan-dog-barks-in-close-up-2025-12-17-12-55-11-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_146_1.jpg,high_resolution/angry/angry_146_2.jpg,DATASET_final_videos/high_resolution/angry/angry_146.mov,1k8jyrDwwDMq-KFd5gbv1gMBVs07gabWi
angry_147.mp4,angry,high_resolution,black-and-white-dog-lying-on-a-couch-2026-01-22-13-05-19-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_147_1.jpg,high_resolution/angry/angry_147_2.jpg,DATASET_final_videos/high_resolution/angry/angry_147.mp4,1F4wtWOnmbM6dr5aJVl3f2VKAqZBa01LZ
angry_148.mp4,angry,low_resolution,c6a08ace098eb25af45cec6e2bb4e632,576,1024,576,1024,,low_resolution/angry/angry_148_1.jpg,low_resolution/angry/angry_148_2.jpg,DATASET_final_videos/low_resolution/angry/angry_148.mp4,1bFz7vAmkrunXY8SFshvyj8uG0dNGM2Kn
angry_149.mp4,angry,high_resolution,cLDrSXhhPO8_000064.mp4,1280,720,1280,720,,high_resolution/angry/angry_149_1.jpg,high_resolution/angry/angry_149_2.jpg,DATASET_final_videos/high_resolution/angry/angry_149.mp4,17aRwwpsMYWOqMovvo5AUrQCN4vv8CtIp
angry_150.mp4,angry,low_resolution,cLDrSXhhPO8_000528.mp4,1280,720,408,720,sides,low_resolution/angry/angry_150_1.jpg,low_resolution/angry/angry_150_2.jpg,DATASET_final_videos/low_resolution/angry/angry_150.mp4,1hJ1KXwIO1uzjEgnO6sd3-w0_MlSea4W2
angry_151.mp4,angry,low_resolution,cLDrSXhhPO8_000535,1280,720,408,720,sides,low_resolution/angry/angry_151_1.jpg,low_resolution/angry/angry_151_2.jpg,DATASET_final_videos/low_resolution/angry/angry_151.mp4,1PUQPWwL1d2gIlb0_VCnM3Cnz3xFtq0O3
angry_152.mp4,angry,low_resolution,cLDrSXhhPO8_001053,1280,720,408,720,sides,low_resolution/angry/angry_152_1.jpg,low_resolution/angry/angry_152_2.jpg,DATASET_final_videos/low_resolution/angry/angry_152.mp4,1aB5cWU6jdjSzlFitK7J46bCca8LJeXH5
angry_153.mp4,angry,low_resolution,cLDrSXhhPO8_002053.mp4,1280,720,406,720,sides,low_resolution/angry/angry_153_1.jpg,low_resolution/angry/angry_153_2.jpg,DATASET_final_videos/low_resolution/angry/angry_153.mp4,1c4La03CDz2eimX5mTG0yzU5mi6c9sZw6
angry_154.mp4,angry,low_resolution,cbdf1ca81d78018280d7d3f28b88ec84,576,1024,576,1024,,low_resolution/angry/angry_154_1.jpg,low_resolution/angry/angry_154_2.jpg,DATASET_final_videos/low_resolution/angry/angry_154.mp4,1hV7xqOnVTWh_9tPr_8GlAZf0-FtfLFUJ
angry_155.mp4,angry,high_resolution,cf87ba31035d72922f61da7b3a6208d0,720,1280,720,1280,,high_resolution/angry/angry_155_1.jpg,high_resolution/angry/angry_155_2.jpg,DATASET_final_videos/high_resolution/angry/angry_155.mp4,1eZJe0z4Zr3orrMtipNLuc6BXpKBK9gHH
angry_156.mov,angry,low_resolution,close-up-of-a-black-and-brown-dog-howling-2026-09-16-03-49-23-utc.mov,1920,1080,654,1080,sides,low_resolution/angry/angry_156_1.jpg,low_resolution/angry/angry_156_2.jpg,DATASET_final_videos/low_resolution/angry/angry_156.mov,1os7EMJiMUTSL78U0b2rTF713pGnmn7WT
angry_157.mov,angry,high_resolution,close-up-of-black-and-white-dog-s-face-2025-12-17-15-32-21-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_157_1.jpg,,DATASET_final_videos/high_resolution/angry/angry_157.mov,1S-zyjUX7xXrlYJjKyzvl9Ir51dTiqWte
angry_158.mov,angry,high_resolution,close-up-of-dog-barking-aggressively-outdoors-2025-12-17-22-48-27-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_158_1.jpg,high_resolution/angry/angry_158_2.jpg,DATASET_final_videos/high_resolution/angry/angry_158.mov,1TMK3DPJobvtZ6iQ7UM4lbu7LGRLpJec7
angry_159.mp4,angry,high_resolution,close-up-of-dog-howling-outside-brick-wall-2026-02-03-16-29-23-utc.mp4,1080,1920,1080,1920,,high_resolution/angry/angry_159_1.jpg,high_resolution/angry/angry_159_2.jpg,DATASET_final_videos/high_resolution/angry/angry_159.mp4,1Fj2HabyGewKHBKick0Y3TKM2mpnK1Vrp
angry_160.mov,angry,high_resolution,close-up-of-golden-retriever-barking-2025-12-17-14-28-12-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_160_1.jpg,high_resolution/angry/angry_160_2.jpg,DATASET_final_videos/high_resolution/angry/angry_160.mov,1M-BYhrZgIZSBK9z3KlN7E-lvvxq7iUBP
angry_161.mov,angry,high_resolution,close-up-of-white-dog-baring-teeth-2025-12-17-10-53-06-utc.mov,4096,2160,4096,2160,,high_resolution/angry/angry_161_1.jpg,high_resolution/angry/angry_161_2.jpg,DATASET_final_videos/high_resolution/angry/angry_161.mov,1f_JAX_5lRswzlgEHVTxeocQ8t4AB0TiL
angry_162.mp4,angry,low_resolution,db70a377c23cc354cc5e70ee392a56ae,576,1024,576,1024,,low_resolution/angry/angry_162_1.jpg,low_resolution/angry/angry_162_2.jpg,DATASET_final_videos/low_resolution/angry/angry_162.mp4,1foKgO-vozJ2oPaUnHgsPdPBkqs5-g8SU
angry_163.mov,angry,high_resolution,dog-bares-teeth-in-winter-2025-12-17-19-29-55-utc.mov,1080,1920,1080,1920,,high_resolution/angry/angry_163_1.jpg,high_resolution/angry/angry_163_2.jpg,DATASET_final_videos/high_resolution/angry/angry_163.mov,1p48vU_7-KYef26qsrrPnRAUj04dEk0S4
angry_164.mov,angry,high_resolution,dog-barking-behind-chain-link-fence-2025-12-18-00-01-26-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_164_1.jpg,high_resolution/angry/angry_164_2.jpg,DATASET_final_videos/high_resolution/angry/angry_164.mov,1PYR-lYULGnizzzcfM8MAM8sKAx-8bj1S
angry_165.mov,angry,high_resolution,dog-barking-behind-wire-fence-in-rural-setting-2026-09-16-17-40-46-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_165_1.jpg,high_resolution/angry/angry_165_2.jpg,DATASET_final_videos/high_resolution/angry/angry_165.mov,167iDTMzPfS4EGTJmOwEkWwxkXgHLlm50
angry_166.mov,angry,high_resolution,dog-barking-close-up-on-white-background-2025-12-17-12-06-21-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_166_1.jpg,high_resolution/angry/angry_166_2.jpg,DATASET_final_videos/high_resolution/angry/angry_166.mov,1nWDeP9thmDFh8RxyJ2Tfg3A9DWNqOxBq
angry_167.mov,angry,high_resolution,dog-barking-outdoors-in-a-wooded-area-2026-09-16-08-44-08-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_167_1.jpg,high_resolution/angry/angry_167_2.jpg,DATASET_final_videos/high_resolution/angry/angry_167.mov,18FM9wMoKYyf9Y0iQIoMK0C61Ljc00rBS
angry_168.mov,angry,high_resolution,dog-barking-outdoors-in-rural-environment-2025-12-17-10-50-01-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_168_1.jpg,high_resolution/angry/angry_168_2.jpg,DATASET_final_videos/high_resolution/angry/angry_168.mov,1mgrBQxU2AVdKNRK1VR4dSs6fyThSvBiD
angry_169.mov,angry,high_resolution,dog-barks-and-runs-on-grassy-hillside-2026-09-16-09-15-43-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_169_1.jpg,high_resolution/angry/angry_169_2.jpg,DATASET_final_videos/high_resolution/angry/angry_169.mov,1nbLhgHnMVEcA75tiO8ImUkTpqUc9MZqW
angry_170.mov,angry,high_resolution,dog-barks-from-behind-suburban-fence-2026-09-16-15-05-16-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_170_1.jpg,high_resolution/angry/angry_170_2.jpg,DATASET_final_videos/high_resolution/angry/angry_170.mov,1LfM4sATAt7kRj72Fwdy0LJI9a7ECfg6X
angry_171.mov,angry,high_resolution,dog-barks-in-close-up-shot-2025-12-17-14-16-48-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_171_1.jpg,high_resolution/angry/angry_171_2.jpg,DATASET_final_videos/high_resolution/angry/angry_171.mov,1K-fjBFcP9QulaONObxd3Jf3LwNN1GudX
angry_172.mp4,angry,high_resolution,dog-barks-on-rug-wearing-pet-clothing-2025-12-17-17-23-55-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_172_1.jpg,high_resolution/angry/angry_172_2.jpg,DATASET_final_videos/high_resolution/angry/angry_172.mp4,1saho_gAHree9oRCgxoTZwZrGgclr9RCV
angry_173.mp4,angry,high_resolution,dog-close-up-barks-in-the-forest-2026-01-22-02-38-37-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_173_1.jpg,high_resolution/angry/angry_173_2.jpg,DATASET_final_videos/high_resolution/angry/angry_173.mp4,1R4Kcvep1HVqwxi4ahuiSSfVKs9JQWku3
angry_174.mov,angry,high_resolution,dog-eating-and-snarling-in-a-rural-setting-2025-12-17-11-26-54-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_174_1.jpg,high_resolution/angry/angry_174_2.jpg,DATASET_final_videos/high_resolution/angry/angry_174.mov,1MAE4CIjldOvjxKzkupTGv0Za_XPM_AXx
angry_175.mp4,angry,high_resolution,dog-growling-on-leash-outdoors-during-the-day-2026-09-16-13-24-11-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_175_1.jpg,high_resolution/angry/angry_175_2.jpg,DATASET_final_videos/high_resolution/angry/angry_175.mp4,19tIi2Fc4g589TX2n4YXuAUGKRUnliiWW
angry_176.mp4,angry,high_resolution,dog-growls-aggressively-outdoors-in-daytime-2026-09-16-17-51-23-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_176_1.jpg,high_resolution/angry/angry_176_2.jpg,DATASET_final_videos/high_resolution/angry/angry_176.mp4,1Hrp2DBJwyow6pmBGz848PKdXLKpehrS-
angry_177.mov,angry,high_resolution,dog-lying-on-grass-panting-and-barking-2025-12-17-23-04-00-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_177_1.jpg,high_resolution/angry/angry_177_2.jpg,DATASET_final_videos/high_resolution/angry/angry_177.mov,18GIb0KqQxK1dJ_h6qJfR8EJ23syghLcI
angry_178.mov,angry,high_resolution,dog-sits-on-director-s-chair-with-megaphone-2025-12-17-12-43-28-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_178_1.jpg,high_resolution/angry/angry_178_2.jpg,DATASET_final_videos/high_resolution/angry/angry_178.mov,1M_jYrZ0DvNjkFuFbUKqh5rB2-BNcpuGE
angry_179.mov,angry,high_resolution,dog-sitting-in-open-car-trunk-barking-2025-12-17-23-31-21-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_179_1.jpg,high_resolution/angry/angry_179_2.jpg,DATASET_final_videos/high_resolution/angry/angry_179.mov,1JYR3VnlBxhw_1PZNgcDSKufIT0SWpxG1
angry_180.mp4,angry,high_resolution,dog-sitting-on-a-couch-howling-2026-09-16-02-39-24-utc.mp4,1920,1080,1920,1080,,high_resolution/angry/angry_180_1.jpg,high_resolution/angry/angry_180_2.jpg,DATASET_final_videos/high_resolution/angry/angry_180.mp4,1cOCmgrrM-BWvyqKdzWWESnQ5KlKUBdjS
angry_181.mov,angry,high_resolution,dog-stands-in-yard-and-howls-2026-09-16-12-25-20-utc.mov,1920,1080,1920,1080,,high_resolution/angry/angry_181_1.jpg,high_resolution/angry/angry_181_2.jpg,DATASET_final_videos/high_resolution/angry/angry_181.mov,1UGL76x673tqtD7PmqGhZmHsf7ke_RjrC
angry_182.mp4,angry,high_resolution,dog_31572934,1440,2560,1440,2560,,high_resolution/angry/angry_182_1.jpg,high_resolution/angry/angry_182_2.jpg,DATASET_final_videos/high_resolution/angry/angry_182.mp4,14M3TpVVs6JsLiGbmvD4uQXIGZRPJv9FG
angry_183.mp4,angry,high_resolution,dog_34606039,1440,2560,1440,2560,,high_resolution/angry/angry_183_1.jpg,high_resolution/angry/angry_183_2.jpg,DATASET_final_videos/high_resolution/angry/angry_183.mp4,14gKAUanoikwk89SvHocf9Dfboo8DztHB
